congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
111,House,20700,61,5,AZ,100,0,1,"MITCHELL, Harry E.",M001167,1940,,-0.056,0.028,-454.39426,0.627,973,220,,0.001,-0.18
111,House,20701,61,8,AZ,100,0,1,"GIFFORDS, Gabrielle",G000554,1970,,-0.11,0.076,-364.84887,0.688,974,167,,-0.08,-0.189
111,House,20902,61,1,AZ,100,0,1,"KIRKPATRICK, Ann",K000368,1950,,-0.166,-0.005,-491.2981,0.60071,964,197,,-0.066,0.125
111,House,29101,61,4,AZ,100,0,1,"PASTOR, Ed",P000099,1943,,-0.421,0.12,-80.69727,0.92,968,28,,-0.427,-0.047
111,House,29501,61,3,AZ,200,0,1,"SHADEGG, John B.",S000275,1949,,0.749,0.008,-112.85025,0.886,932,40,,0.818,-0.11
111,House,20101,42,3,AR,200,0,1,"BOOZMAN, John",B001236,1950,,0.411,0.265,-127.4204,0.87749,975,56,,0.451,0.057
111,House,20102,42,4,AR,100,0,1,"ROSS, Michael Avery",R000573,1961,,-0.201,0.89,-148.26464,0.859,974,51,,-0.218,0.828
111,House,29702,42,1,AR,100,0,1,"BERRY, Robert Marion",B000420,1942,,-0.293,0.956,-210.59254,0.791,896,83,,-0.301,0.953
111,House,29703,42,2,AR,100,0,1,"SNYDER, Victor F.",S000672,1947,,-0.268,0.055,-144.65869,0.86,961,44,,-0.285,0.068
111,House,14053,71,13,CA,100,0,1,"STARK, Fortney Hillman (Pete), Jr.",S000810,1931,,-0.631,-0.605,-137.18281,0.843,805,38,,-0.502,-0.865
111,House,14256,71,7,CA,100,0,1,"MILLER, George",M000725,1945,,-0.552,-0.398,-54.43466,0.944,953,19,,-0.494,-0.44
111,House,14280,71,30,CA,100,0,1,"WAXMAN, Henry Arnold",W000215,1939,,-0.473,-0.343,-43.64638,0.954,936,14,,-0.5,-0.306
111,House,14644,71,41,CA,200,0,1,"LEWIS, Charles Jeremy (Jerry)",L000274,1934,,0.348,-0.101,-253.83845,0.77,972,115,,0.356,0.514
111,House,14647,71,3,CA,200,0,1,"LUNGREN, Daniel Edward",L000517,1946,,0.497,-0.054,-188.47152,0.824,975,72,,0.468,-0.086
111,House,14813,71,26,CA,200,0,1,"DREIER, David Timothy",D000492,1952,,0.478,-0.084,-209.53884,0.807,978,116,,0.371,0.341
111,House,15005,71,28,CA,100,0,1,"BERMAN, Howard Lawrence",B000410,1941,,-0.404,-0.286,-46.3116,0.952,948,14,,-0.445,-0.003
111,House,15413,71,24,CA,200,0,1,"GALLEGLY, Elton W.",G000021,1944,,0.402,-0.1,-156.55163,0.848,947,73,,0.382,0.219
111,House,15420,71,2,CA,200,0,1,"HERGER, Walter William (Wally)",H000528,1945,,0.551,0.117,-140.20384,0.866,977,62,,0.58,0.004
111,House,15448,71,8,CA,100,0,1,"PELOSI, Nancy",P000197,1940,,-0.49,-0.206,-1.77537,0.97957,86,0,,-0.562,0.099
111,House,15621,71,46,CA,200,0,1,"ROHRABACHER, Dana",R000409,1947,,0.626,-0.417,-284.854,0.74163,953,101,,0.612,-0.403
111,House,20103,71,15,CA,100,0,1,"HONDA, Mike",H001034,1941,,-0.529,-0.482,-67.74057,0.931,950,27,,-0.534,-0.489
111,House,20104,71,29,CA,100,0,1,"SCHIFF, Adam",S001150,1960,,-0.349,-0.128,-39.07837,0.96106,984,10,,-0.383,0.06
111,House,20105,71,32,CA,100,1,1,"SOLIS, Hilda L.",S001153,1957,,-0.508,-0.312,,,,,,-0.63,0.024
111,House,20106,71,33,CA,100,0,1,"WATSON, Diane Edith",W000794,1933,,-0.531,-0.351,-48.81937,0.948,921,17,,-0.554,-0.266
111,House,20107,71,49,CA,200,0,1,"ISSA, Darrell",I000056,1953,,0.502,-0.079,-166.86009,0.84121,965,69,,0.61,-0.236
111,House,20108,71,53,CA,100,0,1,"DAVIS, Susan A.",D000598,1944,,-0.343,-0.103,-39.62577,0.96029,978,10,,-0.384,0.142
111,House,20306,71,18,CA,100,0,1,"CARDOZA, Dennis A.",C001050,1959,,-0.262,0.609,-128.24059,0.872,937,38,,-0.252,0.463
111,House,20307,71,21,CA,200,0,1,"NUNES, Devin",N000181,1973,,0.45,0.219,-164.51451,0.83577,917,71,,0.565,-0.033
111,House,20310,71,39,CA,100,0,1,"SÁNCHEZ, Linda T.",S001156,1969,,-0.508,-0.136,-33.07339,0.96148,842,9,,-0.522,-0.237
111,House,20501,71,20,CA,100,0,1,"COSTA, Jim",C001059,1952,,-0.192,0.462,-183.12056,0.82518,953,70,,-0.207,0.579
111,House,20538,71,5,CA,100,0,1,"MATSUI, Doris",M001163,1944,,-0.434,-0.159,-37.77829,0.96215,979,11,,-0.468,-0.154
111,House,20539,71,48,CA,200,0,1,"CAMPBELL, John (of California)",C001064,1955,,0.748,-0.415,-170.89383,0.827,897,73,,0.81,-0.506
111,House,20702,71,11,CA,100,0,1,"McNERNEY, Jerry",M001166,1951,,-0.262,-0.153,-177.9742,0.83268,972,69,,-0.194,-0.041
111,House,20703,71,22,CA,200,0,1,"MCCARTHY, Kevin",M001165,1965,,0.456,0.221,-132.80109,0.86928,948,50,,0.485,0.033
111,House,20752,71,37,CA,100,0,1,"RICHARDSON, Laura",R000581,1962,,-0.339,-0.022,-80.45712,0.918,945,31,,-0.364,-0.105
111,House,20762,71,12,CA,100,0,1,"SPEIER, Karen Lorraine Jacqueline (Jackie)",S001175,1950,,-0.38,-0.439,-141.66549,0.85315,892,46,,-0.413,-0.851
111,House,20903,71,4,CA,200,0,1,"McCLINTOCK, Tom",M001177,1956,,0.715,-0.471,-170.18713,0.84132,985,66,,0.745,-0.445
111,House,20955,71,32,CA,100,2,2,"CHU, Judy",C001080,1953,,-0.488,-0.375,-25.18863,0.95909,603,6,,-0.494,-0.375
111,House,20958,71,10,CA,100,2,2,"GARAMENDI, John",G000559,1945,,-0.309,-0.092,-37.39875,0.91095,401,13,,-0.466,-0.129
111,House,20963,71,52,CA,200,0,1,"HUNTER, Duncan Duane",H001048,1976,,0.539,0.085,-152.5999,0.85648,985,71,,0.47,0.259
111,House,29106,71,35,CA,100,0,1,"WATERS, Maxine",W000187,1938,,-0.653,-0.072,-103.83609,0.89194,908,31,,-0.574,-0.659
111,House,29309,71,6,CA,100,0,1,"WOOLSEY, Lynn C.",W000738,1937,,-0.556,-0.529,-69.84845,0.928,939,27,,-0.651,-0.598
111,House,29312,71,14,CA,100,0,1,"ESHOO, Anna Georges",E000215,1942,,-0.381,-0.423,-46.42689,0.95289,962,15,,-0.422,-0.203
111,House,29313,71,17,CA,100,0,1,"FARR, Sam",F000030,1941,,-0.455,-0.219,-68.08688,0.932,968,22,,-0.488,-0.267
111,House,29315,71,25,CA,200,0,1,"McKEON, Howard P. (Buck)",M000508,1938,,0.396,0.208,-164.53137,0.844,970,71,,0.377,0.227
111,House,29316,71,31,CA,100,0,1,"BECERRA, Xavier",B000287,1958,,-0.512,-0.283,-44.35289,0.95448,952,15,,-0.507,-0.056
111,House,29317,71,34,CA,100,0,1,"ROYBAL-ALLARD, Lucille",R000486,1941,,-0.47,-0.185,-46.52205,0.95345,976,15,,-0.503,0.131
111,House,29318,71,36,CA,100,0,1,"HARMAN, Jane L.",H000213,1945,,-0.262,-0.12,-87.15462,0.908,899,26,,-0.355,-0.058
111,House,29321,71,40,CA,200,0,1,"ROYCE, Edward Randall",R000487,1951,,0.657,-0.353,-140.84045,0.86613,980,58,,0.677,-0.356
111,House,29323,71,44,CA,200,0,1,"CALVERT, Ken",C000059,1953,,0.35,0.224,-148.85713,0.85609,958,49,,0.347,0.345
111,House,29325,71,51,CA,100,0,1,"FILNER, Bob",F000116,1942,,-0.652,0.002,-114.75729,0.888,966,34,,-0.556,-0.584
111,House,29504,71,16,CA,100,0,1,"LOFGREN, Zoe",L000397,1947,,-0.402,-0.442,-62.25511,0.93207,885,19,,-0.451,-0.497
111,House,29505,71,19,CA,200,0,1,"RADANOVICH, George P.",R000004,1955,,0.484,0.18,-136.60656,0.835,757,59,,0.463,0.322
111,House,29508,71,50,CA,200,0,1,"BILBRAY, Brian P.",B000461,1951,,0.392,-0.376,-213.93866,0.799,953,102,,0.366,-0.194
111,House,29705,71,10,CA,100,1,1,"TAUSCHER, Ellen O'Kane",T000057,1951,,-0.308,-0.169,-13.2189,0.953,275,4,,-0.368,0.005
111,House,29707,71,27,CA,100,0,1,"SHERMAN, Brad",S000344,1954,,-0.342,-0.146,-79.84514,0.92114,972,29,,-0.448,0.078
111,House,29709,71,47,CA,100,0,1,"SANCHEZ, Loretta",S000030,1960,,-0.367,0.025,-104.6784,0.892,918,32,,-0.331,0.001
111,House,29774,71,23,CA,100,0,1,"CAPPS, Lois",C001036,1938,,-0.389,-0.227,-42.5681,0.957,962,15,,-0.462,-0.087
111,House,29775,71,45,CA,200,0,1,"BONO, Mary",B001228,1961,,0.353,-0.218,-177.6173,0.832,965,77,,0.374,-0.271
111,House,29778,71,9,CA,100,0,1,"LEE, Barbara",L000551,1946,,-0.682,-0.585,-50.49629,0.94902,965,17,,-0.726,-0.613
111,House,29901,71,1,CA,100,0,1,"THOMPSON, Michael",T000460,1951,,-0.395,0.067,-95.19741,0.90734,979,29,,-0.35,-0.102
111,House,29903,71,38,CA,100,0,1,"NAPOLITANO, Grace Flores",N000179,1936,,-0.448,-0.248,-74.06101,0.92575,960,28,,-0.486,-0.343
111,House,29905,71,42,CA,200,0,1,"MILLER, Gary G.",M001139,1948,,0.478,0.222,-159.62039,0.828,845,87,,0.397,0.498
111,House,29942,71,43,CA,100,0,1,"BACA, Joe",B001234,1947,,-0.349,0.292,-44.57093,0.954,955,12,,-0.375,0.337
111,House,20502,62,3,CO,100,0,1,"SALAZAR, John",S001158,1953,,-0.277,0.561,-116.89739,0.884,952,40,,-0.278,0.456
111,House,20704,62,5,CO,200,0,1,"LAMBORN, Doug",L000564,1954,,0.677,0.198,-95.16747,0.90755,981,31,,0.711,0.095
111,House,20705,62,7,CO,100,0,1,"PERLMUTTER, Ed",P000593,1953,,-0.282,0.077,-107.40698,0.89394,958,30,,-0.355,0.333
111,House,20904,62,2,CO,100,0,1,"POLIS, Jared",P000598,1975,,-0.278,-0.692,-158.91356,0.84932,973,45,,-0.371,-0.556
111,House,20905,62,4,CO,100,0,1,"MARKEY, Betsy",M001172,1956,,-0.19,0.385,-215.37512,0.801,971,81,,-0.189,0.404
111,House,20906,62,6,CO,200,0,1,"COFFMAN, Mike",C001077,1955,,0.492,-0.213,-179.94527,0.83116,973,74,,0.564,-0.105
111,House,29710,62,1,CO,100,0,1,"DeGETTE, Diana",D000197,1957,,-0.431,-0.311,-46.12551,0.95241,946,15,,-0.428,-0.035
111,House,20706,1,2,CT,100,0,1,"COURTNEY, Joe",C001069,1953,,-0.344,0.015,-87.78099,0.91365,972,29,,-0.353,0.142
111,House,20707,1,5,CT,100,0,1,"MURPHY, Christopher",M001169,1973,,-0.27,-0.195,-96.12326,0.90584,972,30,,-0.322,-0.061
111,House,20907,1,4,CT,100,0,1,"HIMES, James A.",H001047,1966,,-0.243,-0.235,-214.52103,0.79993,961,81,,-0.195,-0.266
111,House,29109,1,3,CT,100,0,1,"DeLAURO, Rosa L.",D000216,1943,,-0.415,-0.117,-53.9448,0.94596,971,18,,-0.448,-0.052
111,House,29908,1,1,CT,100,0,1,"LARSON, John B.",L000557,1948,,-0.397,-0.052,-42.84035,0.9554,939,12,,-0.461,-0.031
111,House,29327,11,1,DE,200,0,1,"CASTLE, Michael Newbold",C000243,1939,,0.229,-0.7,-265.96624,0.764,986,118,,0.263,-0.751
111,House,13047,43,10,FL,200,0,1,"YOUNG, Charles William (Bill)",Y000031,1930,2013.0,0.325,-0.112,-191.36879,0.793,823,88,,0.267,0.202
111,House,15627,43,6,FL,200,0,1,"STEARNS, Clifford Bundy",S000822,1941,,0.554,-0.075,-186.07544,0.827,977,73,,0.554,-0.226
111,House,15634,43,18,FL,200,0,1,"ROS-LEHTINEN, Ileana",R000435,1952,,0.244,-0.225,-193.0448,0.81399,938,80,,0.213,-0.072
111,House,20110,43,1,FL,200,0,1,"MILLER, Jefferson B. (Jeff)",M001144,1959,,0.633,0.155,-140.29606,0.866,972,68,,0.591,0.119
111,House,20111,43,4,FL,200,0,1,"CRENSHAW, Ander",C001045,1944,,0.333,0.337,-159.99904,0.846,954,60,,0.309,0.345
111,House,20113,43,12,FL,200,0,1,"PUTNAM, Adam",P000586,1974,,0.414,0.14,-177.39825,0.826,929,86,,0.316,0.195
111,House,20313,43,5,FL,200,0,1,"BROWN-WAITE, Virginia (Ginny)",B001247,1943,,0.36,0.084,-228.71033,0.775,896,100,,0.341,0.026
111,House,20316,43,25,FL,200,0,1,"DIAZ-BALART, Mario",D000600,1961,,0.281,0.124,-204.08567,0.8092,964,86,,0.233,0.147
111,House,20358,43,17,FL,100,0,1,"MEEK, Kendrick B.",M001148,1966,,-0.363,0.108,-65.87639,0.931,927,25,,-0.328,0.198
111,House,20503,43,14,FL,200,0,1,"MACK, Connie, IV",M001155,1967,,0.601,-0.16,-143.77574,0.86,951,65,,0.59,-0.03
111,House,20504,43,20,FL,100,0,1,"WASSERMAN SCHULTZ, Debbie",W000797,1966,,-0.42,0.068,-44.27862,0.95418,944,14,,-0.425,0.063
111,House,20708,43,11,FL,100,0,1,"CASTOR, Kathy",C001066,1966,,-0.438,0.045,-36.97791,0.9613,937,11,,-0.434,-0.044
111,House,20709,43,13,FL,200,0,1,"BUCHANAN, Vernon G.",B001260,1951,,0.36,-0.126,-193.35804,0.8174,959,90,,0.3,-0.069
111,House,20711,43,22,FL,100,0,1,"KLEIN, Ron",K000366,1957,,-0.265,-0.0,-88.46076,0.912,964,27,,-0.265,-0.059
111,House,20758,43,9,FL,200,0,1,"BILIRAKIS, Gus",B001257,1963,,0.404,0.026,-178.60537,0.83293,977,74,,0.368,-0.012
111,House,20908,43,8,FL,100,0,1,"GRAYSON, Alan",G000556,1958,,-0.363,-0.457,-92.08629,0.909,966,27,,-0.346,-0.182
111,House,20909,43,15,FL,200,0,1,"POSEY, Bill",P000599,1947,,0.524,-0.327,-269.26696,0.7606,984,119,,0.386,0.03
111,House,20910,43,16,FL,200,0,1,"ROONEY, Thomas J.",R000583,1970,,0.458,0.013,-217.59572,0.80034,977,94,,0.454,-0.041
111,House,20911,43,24,FL,100,0,1,"KOSMAS, Suzanne M.",K000370,1944,,-0.163,-0.051,-229.48284,0.79,972,85,,-0.162,-0.064
111,House,20959,43,19,FL,100,2,2,"DEUTCH, Theodore E. (Ted)",D000610,1966,,-0.4,-0.092,-16.22919,0.93158,229,7,,-0.364,-0.004
111,House,29328,43,3,FL,100,0,1,"BROWN, Corrine",B000911,1946,,-0.429,0.192,-65.49288,0.933,939,25,,-0.432,0.134
111,House,29331,43,7,FL,200,0,1,"MICA, John L.",M000689,1943,,0.453,0.137,-178.38781,0.832,973,75,,0.401,0.335
111,House,29336,43,21,FL,200,0,1,"DIAZ-BALART, Lincoln",D000299,1954,,0.243,-0.105,-202.11361,0.803,922,83,,0.221,0.141
111,House,29337,43,23,FL,100,0,1,"HASTINGS, Alcee Lamar",H000324,1936,,-0.564,0.157,-45.8226,0.95068,906,15,,-0.491,-0.064
111,House,29713,43,2,FL,100,0,1,"BOYD, F. Allen, Jr.",B000716,1945,,-0.181,0.414,-180.62708,0.823,925,59,,-0.197,0.322
111,House,29715,43,19,FL,100,1,1,"WEXLER, Robert",W000314,1961,,-0.392,-0.193,-29.93218,0.952,612,11,,-0.447,-0.034
111,House,15431,44,5,GA,100,0,1,"LEWIS, John R.",L000287,1940,,-0.589,-0.221,-48.0566,0.94381,831,16,,-0.536,-0.401
111,House,20317,44,8,GA,100,0,1,"MARSHALL, Jim",M001146,1948,,-0.119,0.803,-299.73006,0.733,966,136,,-0.135,0.889
111,House,20319,44,11,GA,200,0,1,"GINGREY, Phil",G000550,1942,,0.561,0.272,-166.71608,0.84,957,79,,0.54,0.323
111,House,20321,44,13,GA,100,0,1,"SCOTT, David",S001157,1945,,-0.302,0.163,-81.64716,0.91998,979,22,,-0.395,0.465
111,House,20505,44,6,GA,200,0,1,"PRICE, Tom",P000591,1954,,0.644,-0.073,-137.96866,0.86678,965,63,,0.674,-0.058
111,House,20506,44,3,GA,200,0,1,"WESTMORELAND, Lynn A.",W000796,1950,,0.672,0.189,-112.42085,0.884,911,46,,0.691,0.181
111,House,20507,44,12,GA,100,0,1,"BARROW, John",B001252,1955,,-0.119,0.46,-208.26651,0.807,970,65,,-0.187,0.538
111,House,20712,44,4,GA,100,0,1,"JOHNSON, Hank",J000288,1954,,-0.468,0.014,-69.59458,0.9282,934,23,,-0.427,0.104
111,House,20753,44,10,GA,200,0,1,"BROUN, Paul C., Jr.",B001262,1946,,0.913,-0.408,-102.48444,0.898,956,32,,0.924,0.02
111,House,20962,44,9,GA,200,2,2,"GRAVES, Tom",G000560,1970,,0.716,-0.002,-19.02918,0.89915,179,7,,0.867,0.053
111,House,29338,44,1,GA,200,0,1,"KINGSTON, Jack",K000220,1955,,0.54,0.302,-203.75006,0.811,971,98,,0.613,0.422
111,House,29339,44,2,GA,100,0,1,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.283,0.462,-86.50059,0.91314,952,24,,-0.34,0.494
111,House,29341,44,7,GA,200,0,1,"LINDER, John Elmer",L000321,1942,,0.559,-0.008,-167.79538,0.831,904,67,,0.651,-0.206
111,House,99342,44,9,GA,200,1,1,"DEAL, John Nathan",D000168,1942,,0.581,0.139,-98.2383,0.845,583,34,,0.606,-0.075
111,House,15245,82,1,HI,100,1,1,"ABERCROMBIE, Neil",A000014,1938,,-0.432,-0.026,-29.75106,0.953,617,10,,-0.465,0.091
111,House,20713,82,2,HI,100,0,1,"HIRONO, Mazie",H001042,1947,,-0.512,-0.086,-43.39675,0.9562,969,18,,-0.542,-0.018
111,House,20961,82,1,HI,200,2,2,"DJOU, Charles",D000611,1970,,0.172,-0.181,-74.17922,0.693,202,31,,0.195,-0.405
111,House,20912,63,1,ID,100,0,1,"MINNICK, Walt",M001175,1942,,0.088,-0.484,-542.52141,0.571,969,285,,0.091,-0.612
111,House,29910,63,2,ID,200,0,1,"SIMPSON, Michael K.",S001148,1950,,0.297,0.287,-243.0205,0.77737,965,96,,0.279,0.455
111,House,15453,21,12,IL,100,0,1,"COSTELLO, Jerry Francis",C000794,1949,,-0.317,0.657,-170.11017,0.836,947,60,,-0.288,0.479
111,House,20115,21,10,IL,200,0,1,"KIRK, Mark Steven",K000360,1959,,0.274,-0.647,-240.11557,0.771,921,105,,0.274,-0.591
111,House,20116,21,15,IL,200,0,1,"JOHNSON, Timothy V.",J000285,1946,,0.264,-0.52,-445.25705,0.627,954,193,,0.398,-0.917
111,House,20508,21,3,IL,100,0,1,"LIPINSKI, Daniel",L000563,1966,,-0.227,0.176,-153.88483,0.8526,965,55,,-0.251,0.564
111,House,20509,21,8,IL,100,0,1,"BEAN, Melissa L.",B001253,1962,,-0.155,-0.063,-375.16424,0.674,952,128,,-0.176,-0.396
111,House,20715,21,6,IL,200,0,1,"ROSKAM, Peter",R000580,1961,,0.429,0.018,-152.10032,0.85404,964,67,,0.482,-0.142
111,House,20716,21,17,IL,100,0,1,"HARE, Phil",H001040,1949,,-0.38,0.155,-53.07832,0.947,977,18,,-0.426,0.233
111,House,20749,21,14,IL,100,0,1,"FOSTER, Bill",F000454,1955,,-0.229,-0.224,-287.2287,0.74662,983,102,,-0.17,-0.23
111,House,20913,21,11,IL,100,0,1,"HALVORSON, Deborah L.",H001044,1958,,-0.183,0.027,-293.49757,0.742,982,95,,-0.181,-0.055
111,House,20914,21,18,IL,200,0,1,"SCHOCK, Aaron",S001179,1981,,0.311,0.185,-193.45607,0.815,946,83,,0.34,0.081
111,House,20954,21,5,IL,100,2,2,"QUIGLEY, Mike",Q000023,1958,,-0.322,-0.278,-117.3762,0.87088,849,38,,-0.306,-0.459
111,House,29346,21,1,IL,100,0,1,"RUSH, Bobby L.",R000515,1946,,-0.479,-0.203,-104.28589,0.89116,905,33,,-0.363,-0.236
111,House,29348,21,4,IL,100,0,1,"GUTIÉRREZ, Luis V.",G000535,1953,,-0.487,-0.26,-96.31582,0.89622,879,35,,-0.45,-0.325
111,House,29349,21,16,IL,200,0,1,"MANZULLO, Donald A.",M001138,1944,,0.51,0.0,-189.57637,0.823,974,84,,0.509,-0.089
111,House,29585,21,2,IL,100,0,1,"JACKSON, Jesse L., Jr.",J000283,1965,,-0.538,-0.513,-68.09428,0.932,970,27,,-0.491,-0.203
111,House,29717,21,7,IL,100,0,1,"DAVIS, Danny K.",D000096,1941,,-0.486,-0.263,-64.01298,0.93286,921,25,,-0.464,-0.257
111,House,29718,21,19,IL,200,0,1,"SHIMKUS, John M.",S000364,1958,,0.375,0.154,-198.03081,0.81534,970,96,,0.467,-0.1
111,House,29911,21,9,IL,100,0,1,"SCHAKOWSKY, Janice D.",S001145,1944,,-0.606,-0.269,-48.39498,0.95148,973,21,,-0.518,-0.274
111,House,29912,21,13,IL,200,0,1,"BIGGERT, Judy Borg",B001232,1937,,0.323,-0.372,-226.51537,0.794,980,120,,0.277,-0.117
111,House,15014,22,5,IN,200,0,1,"BURTON, Danny Lee",B001149,1938,,0.585,-0.026,-134.37124,0.871,970,53,,0.564,0.015
111,House,15124,22,1,IN,100,0,1,"VISCLOSKY, Peter",V000108,1949,,-0.402,0.244,-126.92638,0.87794,975,43,,-0.311,0.052
111,House,20117,22,6,IN,200,0,1,"PENCE, Mike",P000587,1959,,0.655,0.088,-98.42769,0.9,931,37,,0.632,0.036
111,House,20717,22,2,IN,100,0,1,"DONNELLY, Joe",D000607,1955,,-0.119,0.435,-290.81784,0.74368,982,147,,-0.096,0.397
111,House,20718,22,8,IN,100,0,1,"ELLSWORTH, Brad",E000289,1958,,-0.106,0.612,-297.60948,0.732,955,142,,-0.108,0.442
111,House,20757,22,7,IN,100,0,1,"CARSON, André",C001072,1974,,-0.431,0.058,-43.22863,0.95685,980,18,,-0.464,0.221
111,House,21100,22,3,IN,200,2,2,"STUTZMAN, Marlin",S001188,1976,,0.742,-0.119,-5.0171,0.91,53,1,,0.789,0.04
111,House,29350,22,4,IN,200,0,1,"BUYER, Stephen Earle",B001203,1958,,0.435,0.192,-176.16393,0.815,862,80,,0.399,0.24
111,House,29519,22,3,IN,200,1,1,"SOUDER, Mark Edward",S001143,1950,,0.435,-0.011,-185.30169,0.777,734,84,,0.431,0.171
111,House,29914,22,9,IN,100,0,1,"HILL, Baron P.",H001030,1953,,-0.121,0.137,-393.32206,0.662,955,189,,-0.062,-0.031
111,House,20325,31,5,IA,200,0,1,"KING, Steve",K000362,1949,,0.613,0.171,-129.49601,0.87479,968,61,,0.666,0.329
111,House,20719,31,1,IA,100,0,1,"BRALEY, Bruce",B001259,1957,,-0.31,-0.205,-87.35178,0.912,944,27,,-0.399,-0.113
111,House,20720,31,2,IA,100,0,1,"LOEBSACK, Dave",L000565,1952,,-0.276,-0.027,-90.05994,0.91098,966,36,,-0.306,-0.166
111,House,29522,31,4,IA,200,0,1,"LATHAM, Thomas",L000111,1948,,0.302,0.308,-179.64721,0.83,966,69,,0.281,0.389
111,House,29721,31,3,IA,100,0,1,"BOSWELL, Leonard L.",B000652,1934,,-0.238,0.289,-94.15713,0.907,964,27,,-0.286,0.247
111,House,20915,32,2,KS,200,0,1,"JENKINS, Lynn",J000290,1963,,0.523,0.004,-189.42698,0.82537,987,67,,0.529,-0.301
111,House,29524,32,4,KS,200,0,1,"TIAHRT, Todd",T000260,1951,,0.449,0.341,-174.60369,0.823,897,74,,0.473,0.59
111,House,29722,32,1,KS,200,0,1,"MORAN, Jerry",M000934,1954,,0.415,0.21,-164.55351,0.83491,912,76,,0.521,-0.154
111,House,29915,32,3,KS,100,0,1,"MOORE, Dennis",M001140,1945,,-0.267,0.159,-116.1518,0.887,969,29,,-0.263,0.071
111,House,14854,51,5,KY,200,0,1,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.338,0.114,-155.49451,0.85217,972,59,,0.309,0.39
111,House,20326,51,6,KY,100,0,1,"CHANDLER, A. B. (Ben)",C001058,1959,,-0.232,0.516,-127.12526,0.874,942,43,,-0.244,0.572
111,House,20511,51,4,KY,200,0,1,"DAVIS, Geoffrey C. (Geoff)",D000603,1958,,0.398,0.412,-152.03636,0.851,944,58,,0.406,0.45
111,House,20723,51,3,KY,100,0,1,"YARMUTH, John",Y000062,1947,,-0.378,-0.267,-53.13809,0.94604,958,19,,-0.357,-0.107
111,House,20916,51,2,KY,200,0,1,"GUTHRIE, Brett",G000558,1964,,0.42,0.274,-145.35901,0.86241,982,65,,0.326,0.396
111,House,29525,51,1,KY,200,0,1,"WHITFIELD, Wayne Edward (Ed)",W000413,1943,,0.303,0.182,-246.9134,0.773,960,83,,0.293,0.304
111,House,20513,45,3,LA,100,0,1,"MELANCON, Charles J.",M001161,1947,,-0.178,0.798,-229.09397,0.772,886,92,,-0.137,0.558
111,House,20514,45,7,LA,200,0,1,"BOUSTANY, Charles W.",B001255,1956,,0.392,0.308,-193.19048,0.817,957,102,,0.521,-0.182
111,House,20759,45,1,LA,200,0,1,"SCALISE, Steve",S001176,1965,,0.559,0.157,-143.86706,0.86176,967,64,,0.564,0.03
