congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
112,Senate,40902,63,0,ID,200,0,1,"RISCH, James",R000584,1943,,0.593,0.517,-83.43848,0.81215,401,38,,0.65,0.424
112,Senate,15021,21,0,IL,100,0,1,"DURBIN, Richard Joseph",D000563,1944,,-0.348,-0.306,-43.63188,0.89811,406,17,,-0.453,-0.372
112,Senate,20115,21,0,IL,200,0,1,"KIRK, Mark Steven",K000360,1959,,0.274,-0.647,-49.77374,0.76,181,18,,0.267,-0.666
112,Senate,14506,22,0,IN,200,0,1,"LUGAR, Richard Green",L000504,1932,,0.304,-0.466,-130.13743,0.725,405,58,,0.286,-0.225
112,Senate,14806,22,0,IN,200,0,1,"COATS, Daniel Ray",C000542,1943,,0.375,-0.227,-99.19009,0.785,409,40,,0.403,-0.266
112,Senate,14226,31,0,IA,200,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.348,-0.069,-136.03229,0.71764,410,68,,0.418,-0.048
112,Senate,14230,31,0,IA,100,0,1,"HARKIN, Thomas Richard (Tom)",H000206,1939,,-0.351,-0.546,-59.50591,0.861,399,29,,-0.507,-0.171
112,Senate,14852,32,0,KS,200,0,1,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.413,-0.09,-110.35287,0.75518,393,54,,0.414,0.291
112,Senate,29722,32,0,KS,200,0,1,"MORAN, Jerry",M000934,1954,,0.415,0.21,-126.03168,0.72386,390,67,,0.406,0.311
112,Senate,14921,51,0,KY,200,0,1,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.404,0.023,-91.85372,0.79929,410,41,,0.467,0.038
112,Senate,41104,51,0,KY,200,0,1,"PAUL, Rand",P000603,1963,,0.878,-0.479,-126.01564,0.72568,393,43,,0.933,-0.359
112,Senate,29918,45,0,LA,200,0,1,"VITTER, David",V000127,1961,,0.495,0.323,-122.49722,0.728,386,55,,0.586,0.552
112,Senate,49702,45,0,LA,100,0,1,"LANDRIEU, Mary L.",L000550,1955,,-0.203,0.444,-64.13669,0.852,400,28,,-0.231,0.659
112,Senate,14661,2,0,ME,200,0,1,"SNOWE, Olympia Jean",S000663,1947,,0.091,-0.548,-143.73514,0.701,404,77,,0.107,-0.5
112,Senate,49703,2,0,ME,200,0,1,"COLLINS, Susan Margaret",C001035,1952,,0.115,-0.537,-121.77731,0.74303,410,55,,0.073,-0.532
112,Senate,14440,52,0,MD,100,0,1,"MIKULSKI, Barbara Ann",M000702,1936,,-0.37,-0.128,-50.83496,0.882,404,21,,-0.407,-0.08
112,Senate,15408,52,0,MD,100,0,1,"CARDIN, Benjamin Louis",C000141,1943,,-0.319,-0.222,-42.19162,0.90198,409,12,,-0.406,-0.149
112,Senate,14920,3,0,MA,100,0,1,"KERRY, John Forbes",K000148,1943,,-0.352,-0.382,-41.34711,0.899,390,25,,-0.273,-0.24
112,Senate,40913,3,0,MA,200,3,2,"BROWN, Scott P.",B001268,1959,,0.128,-0.294,-118.93215,0.747,407,52,,0.083,-0.396
112,Senate,14709,23,0,MI,100,0,1,"LEVIN, Carl",L000261,1934,,-0.395,-0.116,-66.02555,0.851,410,25,,-0.358,0.106
112,Senate,29732,23,0,MI,100,0,1,"STABENOW, Deborah Ann",S000770,1950,,-0.342,-0.013,-72.48244,0.83613,405,31,,-0.264,0.333
112,Senate,40700,33,0,MN,100,0,1,"KLOBUCHAR, Amy",K000367,1960,,-0.284,-0.375,-73.54867,0.83542,409,32,,-0.214,0.01
112,Senate,40904,33,0,MN,100,0,1,"FRANKEN, Al",F000457,1951,,-0.399,-0.169,-38.31826,0.91078,410,12,,-0.437,-0.089
112,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,,0.287,0.051,-122.02015,0.74205,409,62,,0.291,0.361
112,Senate,29534,46,0,MS,200,0,1,"WICKER, Roger F.",W000437,1951,,0.378,0.357,-94.49275,0.79099,403,46,,0.397,0.414
112,Senate,29735,34,0,MO,200,0,1,"BLUNT, Roy",B000575,1950,,0.416,0.261,-140.30017,0.70722,405,69,,0.361,0.495
112,Senate,40701,34,0,MO,100,0,1,"McCASKILL, Claire",M001170,1953,,-0.143,0.023,-133.45451,0.71451,397,50,,-0.099,-0.039
112,Senate,14203,64,0,MT,100,0,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-89.52452,0.802,406,40,,-0.253,0.131
112,Senate,40702,64,0,MT,100,0,1,"TESTER, Jon",T000464,1956,,-0.215,0.146,-96.03015,0.78982,407,43,,-0.21,0.094
112,Senate,40103,35,0,NE,100,0,1,"NELSON, Earl Benjamin (Ben)",N000180,1941,,-0.03,0.588,-101.88529,0.779,408,47,,-0.062,0.548
112,Senate,40905,35,0,NE,200,0,1,"JOHANNS, Mike",J000291,1950,,0.391,0.293,-113.89675,0.756,408,49,,0.361,0.158
112,Senate,15054,65,0,NV,100,0,1,"REID, Harry",R000146,1939,,-0.276,0.258,-77.47897,0.827,409,25,,-0.265,0.253
112,Senate,20730,65,0,NV,200,2,5,"HELLER, Dean",H001041,1960,,0.463,-0.459,-244.82628,0.49283,346,105,,0.328,-0.425
112,Senate,29537,65,0,NV,200,1,1,"ENSIGN, John Eric",E000194,1958,,0.508,-0.464,-13.01926,0.71,38,8,,0.8,-0.6
112,Senate,40906,4,0,NH,100,0,1,"SHAHEEN, Jeanne",S001181,1947,,-0.237,-0.145,-45.61445,0.89398,407,18,,-0.281,-0.357
112,Senate,41106,4,0,NH,200,0,1,"AYOTTE, Kelly",A000368,1968,,0.351,-0.612,-95.77281,0.791,408,38,,0.425,-0.444
112,Senate,14914,12,0,NJ,100,0,1,"LAUTENBERG, Frank Raleigh",L000123,1924,2013.0,-0.382,-0.579,-33.49883,0.916,380,11,,-0.465,-0.627
112,Senate,29373,12,0,NJ,100,0,1,"MENENDEZ, Robert",M000639,1954,,-0.367,-0.123,-52.3177,0.87882,405,20,,-0.326,-0.307
112,Senate,14912,66,0,NM,100,0,1,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,1943,,-0.266,0.045,-57.43829,0.868,406,19,,-0.301,-0.144
112,Senate,29924,66,0,NM,100,0,1,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.161,-34.31744,0.91798,401,13,,-0.426,-0.319
112,Senate,14858,13,0,NY,100,0,1,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.359,-0.405,-38.19343,0.90915,401,17,,-0.344,-0.095
112,Senate,20735,13,0,NY,100,0,1,"GILLIBRAND, Kirsten",G000555,1966,,-0.473,-0.421,-43.01302,0.89994,408,19,,-0.432,0.213
112,Senate,29548,47,0,NC,200,0,1,"BURR, Richard M.",B001135,1955,,0.442,-0.054,-102.01728,0.76879,388,41,,0.486,-0.147
112,Senate,40907,47,0,NC,100,0,1,"HAGAN, Kay",H001049,1953,,-0.202,0.281,-62.66907,0.857,405,27,,-0.212,0.271
112,Senate,15502,36,0,ND,100,0,1,"CONRAD, Kent",C000705,1948,,-0.296,0.582,-58.95028,0.864,403,29,,-0.285,0.334
112,Senate,41107,36,0,ND,200,0,1,"HOEVEN, John",H001061,1957,,0.356,0.352,-101.31486,0.77819,404,52,,0.294,0.367
112,Senate,29386,24,0,OH,200,0,1,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.37,-0.228,-95.62411,0.79107,408,40,,0.375,-0.168
112,Senate,29389,24,0,OH,100,0,1,"BROWN, Sherrod",B000944,1952,,-0.428,-0.11,-46.48107,0.89157,405,21,,-0.403,-0.277
112,Senate,15424,53,0,OK,200,0,1,"INHOFE, James Mountain",I000024,1934,,0.555,0.046,-101.12623,0.77056,388,48,,0.565,0.252
112,Senate,29555,53,0,OK,200,0,1,"COBURN, Thomas Allen",C000560,1948,,0.782,0.055,-97.29195,0.776,383,51,,0.673,-0.142
112,Senate,14871,72,0,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.33,-0.476,-59.43326,0.86129,398,22,,-0.346,-0.57
112,Senate,40908,72,0,OR,100,0,1,"MERKLEY, Jeff",M001176,1956,,-0.44,-0.74,-61.60195,0.85954,407,26,,-0.399,-0.497
112,Senate,29935,14,0,PA,200,0,1,"TOOMEY, Patrick Joseph",T000461,1961,,0.638,-0.304,-91.66533,0.79745,405,46,,0.573,-0.308
112,Senate,40703,14,0,PA,100,0,1,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.314,0.191,-58.79926,0.86548,407,28,,-0.261,0.247
112,Senate,29142,5,0,RI,100,0,1,"REED, John F. (Jack)",R000122,1949,,-0.367,-0.172,-46.69323,0.89211,409,17,,-0.41,-0.068
112,Senate,40704,5,0,RI,100,0,1,"WHITEHOUSE, Sheldon",W000802,1955,,-0.355,-0.082,-42.3962,0.9013,408,16,,-0.406,-0.047
112,Senate,29566,48,0,SC,200,0,1,"GRAHAM, Lindsey O.",G000359,1955,,0.398,-0.178,-133.06429,0.71761,401,60,,0.37,-0.38
112,Senate,29936,48,0,SC,200,1,1,"DeMINT, James W.",D000595,1951,,0.7,-0.102,-83.44081,0.798,369,40,,0.908,-0.418
112,Senate,15425,37,0,SD,100,0,1,"JOHNSON, Timothy Peter (Tim)",J000177,1946,,-0.25,0.143,-48.57826,0.887,406,17,,-0.304,0.139
112,Senate,29754,37,0,SD,200,0,1,"THUNE, John",T000250,1961,,0.417,0.146,-84.23634,0.81011,400,37,,0.431,0.154
112,Senate,40304,54,0,TN,200,0,1,"ALEXANDER, Lamar",A000360,1940,,0.324,-0.176,-107.43609,0.76343,398,46,,0.311,-0.217
112,Senate,40705,54,0,TN,200,0,1,"CORKER, Robert (Bob)",C001071,1952,,0.395,-0.344,-92.68433,0.79363,401,38,,0.417,-0.449
112,Senate,40305,49,0,TX,200,0,1,"CORNYN, John",C001056,1952,,0.484,-0.033,-83.74307,0.8132,405,35,,0.508,-0.156
112,Senate,49306,49,0,TX,200,0,1,"HUTCHISON, Kathryn Ann Bailey (Kay)",H001016,1943,,0.356,0.012,-104.24529,0.762,384,48,,0.353,0.096
112,Senate,14503,67,0,UT,200,0,1,"HATCH, Orrin Grant",H000338,1934,,0.382,-0.004,-130.05985,0.70228,368,54,,0.513,-0.283
112,Senate,41110,67,0,UT,200,0,1,"LEE, Mike",L000577,1971,,0.913,-0.408,-86.63733,0.80438,398,42,,0.935,-0.354
112,Senate,14307,6,0,VT,100,0,1,"LEAHY, Patrick Joseph",L000174,1940,,-0.36,-0.122,-52.90451,0.87669,402,22,,-0.434,0.156
112,Senate,29147,6,0,VT,328,0,1,"SANDERS, Bernard",S000033,1941,,-0.531,-0.397,-101.23947,0.77639,400,31,,-0.823,0.567
112,Senate,40706,40,0,VA,100,0,1,"WEBB, James H. (Jim)",W000803,1946,,-0.169,0.023,-100.69257,0.773,391,45,,-0.163,0.082
112,Senate,40909,40,0,VA,100,0,1,"WARNER, Mark",W000805,1954,,-0.203,-0.038,-68.16584,0.83964,390,27,,-0.192,-0.072
112,Senate,39310,73,0,WA,100,0,1,"CANTWELL, Maria E.",C000127,1958,,-0.304,-0.419,-72.341,0.83752,408,30,,-0.353,-0.59
112,Senate,49308,73,0,WA,100,0,1,"MURRAY, Patty",M001111,1950,,-0.352,-0.311,-48.37794,0.88688,403,19,,-0.405,-0.479
112,Senate,14922,56,0,WV,100,0,1,"ROCKEFELLER, John Davison IV (Jay)",R000361,1937,,-0.326,0.177,-48.84087,0.879,380,21,,-0.377,-0.036
112,Senate,40915,56,0,WV,100,3,2,"MANCHIN, Joe, III",M001183,1947,,-0.057,0.443,-141.35244,0.70659,407,63,,-0.075,0.454
112,Senate,15703,25,0,WI,100,0,1,"KOHL, Herbert H.",K000305,1935,,-0.256,-0.406,-63.35858,0.852,396,27,,-0.242,-0.246
112,Senate,41111,25,0,WI,200,0,1,"JOHNSON, Ron",J000293,1955,,0.598,-0.263,-71.22462,0.84018,409,34,,0.645,-0.229
112,Senate,40707,68,0,WY,200,0,1,"BARRASSO, John A.",B001261,1952,,0.546,0.245,-84.93171,0.8087,400,30,,0.49,0.242
112,Senate,49706,68,0,WY,200,0,1,"ENZI, Michael B.",E000285,1944,,0.545,0.199,-76.35237,0.82584,399,31,,0.502,0.271
